id,text,metadata.course_code,metadata.class_name,metadata.subject,metadata.subject_code,metadata.credits_raw,metadata.credits_min,metadata.credits_max,metadata.prereq_codes,metadata.coreq_codes,metadata.source_url,metadata.parent_id,metadata.chunk_index,metadata.chunk_count
glas-274-cultures-of-global-vietnam::356fd0ed7fde::chunk-1,"Course: GLAS 274 — Cultures of Global Vietnam Subject: Global Asian Studies (GLAS) Credits: 3 Description: Vietnamese American histories, culture, politics, and creative arts in comparative, relational, and transnational perspectives. Emphasis on artists, activists, and scholars living in Vietnam and in the diaspora. Prerequisites: Grade of C or better in GLAS 100. Creative Arts course, and World Cultures course. Course Information: Same as ANTH 274 and HIST 274.",GLAS 274,Cultures of Global Vietnam,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-274-cultures-of-global-vietnam::356fd0ed7fde,1,1
glas-275-history-of-south-asia-to-1857::a2689bc6bfef::chunk-1,"Course: GLAS 275 — History of South Asia to 1857 Subject: Global Asian Studies (GLAS) Credits: 3 Description: South Asian history from the earliest times to 1857, in regional and global contexts. Prerequisites: ENGL 161 ; or consent of the instructor. Course Information: Same as HIST 275. Course is offered in both face-to-face and hybrid/online formats. Check the class schedule for details. When taught online or hybrid, students will be required to have reliable internet access and a means for accessing it (computer preferable). Class Schedule Information: To be properly registered, students must enroll in one Lecture-Discussion and one Discussion. Past course, and World Cultures course.",GLAS 275,History of South Asia to 1857,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-275-history-of-south-asia-to-1857::a2689bc6bfef,1,1
glas-276-modern-south-asia::afe5c8c7a810::chunk-1,"Course: GLAS 276 — Modern South Asia Subject: Global Asian Studies (GLAS) Credits: 3 Description: Examines anti-colonial resistance to British rule starting with the 1857 Revolt, Indian nationalism, and the formation of independent nation-states in South Asia. Prerequisites: ENGL 161 ; or consent of the instructor. Course Information: Same as HIST 276. Class Schedule Information: To be properly registered, students must enroll in one Lecture-Discussion and one Discussion. Past course, and World Cultures course.",GLAS 276,Modern South Asia,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-276-modern-south-asia::afe5c8c7a810,1,1
glas-278-topics-in-the-art-architecture-and-visual-culture-of-asia::7942fdc73aff::chunk-1,"Course: GLAS 278 — Topics in the Art, Architecture and Visual Culture of Asia Subject: Global Asian Studies (GLAS) Credits: 3 Description: Selected topics in the art, architecture, and visual cultures of Asia and Asian diasporas. Course Information: Same as AH 278. May be repeated if topics vary. Students may register in more than one section per term.",GLAS 278,"Topics in the Art, Architecture and Visual Culture of Asia",Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-278-topics-in-the-art-architecture-and-visual-culture-of-asia::7942fdc73aff,1,1
glas-279-south-asian-cultures-and-societies::532f66151e7f::chunk-1,"Course: GLAS 279 — South Asian Cultures and Societies Subject: Global Asian Studies (GLAS) Credits: 3 Description: Survey of the people and cultures of South Asian Cultures; emphasis on social structure, religion, and recent cultural changes. Course Information: Same as ANTH 279. Individual and Society course, and World Cultures course.",GLAS 279,South Asian Cultures and Societies,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-279-south-asian-cultures-and-societies::532f66151e7f,1,1
glas-290-special-topics-in-asian-american-studies::890055ccf956::chunk-1,Course: GLAS 290 — Special Topics in Asian American Studies Subject: Global Asian Studies (GLAS) Credits: 1-3 Description: Study of a specific intermediate topic in Asian American studies. May be repeated if content does not duplicate previous coursework. Course Information: May be repeated if topics vary. Previously listed as ASAM 290.,GLAS 290,Special Topics in Asian American Studies,Global Asian Studies (GLAS),GLAS,1-3,1.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-290-special-topics-in-asian-american-studies::890055ccf956,1,1
glas-300-global-asia-in-chicago::2487c7835d68::chunk-1,Course: GLAS 300 — Global Asia in Chicago Subject: Global Asian Studies (GLAS) Credits: 3 Description: Interdisciplinary exploration of Asian diasporic histories and community formations in Chicago through academic coursework that examines dynamics of globalization in the local context. Prerequisites: GLAS 100.,GLAS 300,Global Asia in Chicago,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-300-global-asia-in-chicago::2487c7835d68,1,1
glas-328-asian-american-literature::f70734e6df5a::chunk-1,"Course: GLAS 328 — Asian American Literature Subject: Global Asian Studies (GLAS) Credits: 3 Description: Historical development of Asian American literature. It will identify specific cultural and political issues that have shaped the broad range and diverse ethnic interests of that writing. Course Information: Same as ENGL 328. Recommended Background: ENGL 123 , ENGL 240, or ENGL 243.",GLAS 328,Asian American Literature,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-328-asian-american-literature::f70734e6df5a,1,1
glas-340-immigration-law-and-rights::b7481dfcd522::chunk-1,"Course: GLAS 340 — Immigration, Law, and Rights Subject: Global Asian Studies (GLAS) Credits: 3 Description: Explores the histories, cultures, and experiences of immigration to the United States by examining legal discourses and historical analyses alongside cultural productions such as literary and visual narratives. Prerequisites: Grade of C or better in GLAS 100. Course Information: Same as CLJ 340.",GLAS 340,"Immigration, Law, and Rights",Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-340-immigration-law-and-rights::b7481dfcd522,1,1
glas-390-special-topics-in-asian-american-studies::f057d6b7e1b1::chunk-1,"Course: GLAS 390 — Special Topics in Asian American Studies Subject: Global Asian Studies (GLAS) Credits: 3 Description: Reading, study, and discussion of selected topics in Asian American Studies. Prerequisites: GLAS 120. Course Information: May be repeated if topics vary. Previously listed as ASAM 390.",GLAS 390,Special Topics in Asian American Studies,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-390-special-topics-in-asian-american-studies::f057d6b7e1b1,1,1
glas-394-special-topics-in-asian-studies::10328575ff96::chunk-1,Course: GLAS 394 — Special Topics in Asian Studies Subject: Global Asian Studies (GLAS) Credits: 3 Description: Special topics of study in Asian history and culture. Prerequisites: At least one Global Asian Studies course at the 100 or 200 level; or consent of the instructor. Course Information: May be repeated if topics vary.Students may register for more than one section per term. Previously listed as ASST 394.,GLAS 394,Special Topics in Asian Studies,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-394-special-topics-in-asian-studies::10328575ff96,1,1
glas-400-blacks-and-south-asians-in-london::9573c5f37be1::chunk-1,"Course: GLAS 400 — Blacks and South Asians in London Subject: Global Asian Studies (GLAS) Credits: 6 Description: A survey of the separate and overlapping politics, cultures, and histories of London's Black and South Asian communities since World War II. Prerequisites: Consent of the instructor. Course Information: Same as AAST 400.",GLAS 400,Blacks and South Asians in London,Global Asian Studies (GLAS),GLAS,6,6.0,6.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-400-blacks-and-south-asians-in-london::9573c5f37be1,1,1
glas-428-asian-asian-american-women-in-the-global-economy::f795063e83e2::chunk-1,Course: GLAS 428 — Asian/Asian American Women in the Global Economy Subject: Global Asian Studies (GLAS) Credits: 3 or 4 Description: Examines the racialization and feminization of a global division of labor and focuses primarily on Asian and Asian American women's participation and incorporation as workers and key actors in the development of the global economy. Prerequisites: At least one GLAS or GWS or SOC course; or consent of the instructor. Course Information: Same as GWS 428 and SOC 428. 3 undergraduate hours; 4 graduate hours. Previously listed as ASAM 428.,GLAS 428,Asian/Asian American Women in the Global Economy,Global Asian Studies (GLAS),GLAS,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-428-asian-asian-american-women-in-the-global-economy::f795063e83e2,1,1
glas-437-the-indian-ocean-world-contact-commerce-culture::60ae47e8aa8b::chunk-1,"Course: GLAS 437 — The Indian Ocean World: Contact, Commerce, Culture Subject: Global Asian Studies (GLAS) Credits: 3 or 4 Description: The movement of people, goods, religious movements and ideas, throughout the Indian Ocean region from earliest times to the colonial era. Course Information: Same as ANTH 436 and HIST 437. 3 undergraduate hours. 4 graduate hours.",GLAS 437,"The Indian Ocean World: Contact, Commerce, Culture",Global Asian Studies (GLAS),GLAS,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-437-the-indian-ocean-world-contact-commerce-culture::60ae47e8aa8b,1,1
glas-438-women-in-south-asian-history::eeb33ea8bbe9::chunk-1,"Course: GLAS 438 — Women in South Asian History Subject: Global Asian Studies (GLAS) Credits: 3 or 4 Description: A study of the diversity of women's experiences in South Asia in a range of social, cultural, and religious contexts from the ancient period to the present. Prerequisites: 3 hours of History or consent of the instructor. Course Information: Same as HIST 438 and GWS 438. 3 undergraduate hours. 4 graduate hours.",GLAS 438,Women in South Asian History,Global Asian Studies (GLAS),GLAS,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-438-women-in-south-asian-history::eeb33ea8bbe9,1,1
glas-441-topics-in-asian-american-literature-and-culture::39264bab941a::chunk-1,"Course: GLAS 441 — Topics in Asian American Literature and Culture Subject: Global Asian Studies (GLAS) Credits: 3 or 4 Description: An advanced seminar that examines various forms of cultural production by Asian American artists of diverse ethnic backgrounds. Topics vary. Course Information: Same as ENGL 441. 3 undergraduate hours. 4 graduate hours. May be repeated up to 1 time(s). Recommended Background: ENGL 327, ENGL 328 , or ENGL 359; senior standing or above.",GLAS 441,Topics in Asian American Literature and Culture,Global Asian Studies (GLAS),GLAS,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-441-topics-in-asian-american-literature-and-culture::39264bab941a,1,1
glas-458-asian-america-and-transnational-feminism::0f26bb71ee2e::chunk-1,"Course: GLAS 458 — Asian America and Transnational Feminism Subject: Global Asian Studies (GLAS) Credits: 3 or 4 Description: Advanced, cross-disciplinary examination of feminism among Asian Americans from critical race and decolonizing perspectives and in a transnational context. Prerequisites: At least one GLAS or GWS course; or consent of the instructor. Course Information: Same as GWS 458. 3 undergraduate hours. 4 graduate hours. Previously listed as ASAM 458.",GLAS 458,Asian America and Transnational Feminism,Global Asian Studies (GLAS),GLAS,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-458-asian-america-and-transnational-feminism::0f26bb71ee2e,1,1
glas-463-politics-of-gender-and-sexuality-in-asian-america::5e4912cab2cf::chunk-1,"Course: GLAS 463 — Politics of Gender and Sexuality in Asian America Subject: Global Asian Studies (GLAS) Credits: 3 or 4 Description: Advanced, cross-disciplinary examination of issues related to gender and sexuality among Asian Americans, with critical attention paid to feminist and queer perspectives on the politics of representation and identity construction. Course Information: Same as GWS 463. 3 undergraduate hours. 4 graduate hours. Previously listed as ASAM 463.",GLAS 463,Politics of Gender and Sexuality in Asian America,Global Asian Studies (GLAS),GLAS,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-463-politics-of-gender-and-sexuality-in-asian-america::5e4912cab2cf,1,1
glas-465-asian-diasporas-in-latin-america::a86084f868f7::chunk-1,"Course: GLAS 465 — Asian Diasporas in Latin America Subject: Global Asian Studies (GLAS) Credits: 3 or 4 Description: Examines Asian migration to Latin America, covering topics such as labor and economic systems, transnational networks, community building, racism, identity, and serial migration. Prerequisites: Grade of C or better in GLAS 100 or Grade of C or better in HIST 161. Course Information: Same as HIST 465 and LALS 465. 3 undergraduate hours. 4 graduate hours. Recommended Background: HIST 264.",GLAS 465,Asian Diasporas in Latin America,Global Asian Studies (GLAS),GLAS,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-465-asian-diasporas-in-latin-america::a86084f868f7,1,1
glas-471-topics-in-asian-art-and-architecture::af301925c460::chunk-1,Course: GLAS 471 — Topics in Asian Art and Architecture Subject: Global Asian Studies (GLAS) Credits: 3 or 4 Description: Selected topics in the art and architecture of Asia. Prerequisites: 3 hours of Asian art and/or architecture or consent of the instructor. Course Information: Same as AH 471. 3 undergraduate hours. 4 graduate hours. May be repeated if topics vary.,GLAS 471,Topics in Asian Art and Architecture,Global Asian Studies (GLAS),GLAS,3 or 4,3.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-471-topics-in-asian-art-and-architecture::af301925c460,1,1
